id,toxic,obscene
b4385bcbe9840ab6,1,1
daf4d2ae80c1e6a6,1,1
afdb691bbb653ec9,1,1
876e1a8deeb94a1f,1,1
900439c83add99eb,1,1
c16e7d456448cf4f,1,1
7eca23f852e48945,1,1
a3bc729bdadbef6f,1,1
8c9daedddcceed0a,1,1
7d78265d6cd2b5ce,1,1
cacfd27a2feda62a,1,1
c16ce7a16570323b,1,1
164cbe3a6c4ca654,1,1
e193e821cbbaab8a,1,1
479f95f20768a1f8,1,1
12a1805ef86d1267,1,1
46c7d3d2cc90170b,1,1
1580752b9bef608b,1,1
845ae2b92a6c4b71,1,1
6b9fa71b66ead5b8,1,1
a4adf8e31f18a242,1,1
1bbbc05b4bbc3ab0,1,1
4af15f07283364b1,1,1
dc993b119dd158a0,1,1
34f77901ec57e442,1,1
33e007905e18dc15,1,1
e60e9faeb4231e8d,1,1
e712b9dbec73f4dd,1,1
c301b82f190cb7ad,1,1
662a1ca1a109762e,1,1
b5e46b1a053cac2d,1,1
e77067e7737e5f53,1,1
c50e2d7e76874b66,1,1
87203e1bc0a52a70,1,1
4943e6e7184da48c,1,1
87c95e9ad1d07442,1,1
ceab00212eba566d,1,1
3777b6aed4f27e67,1,1
57f35b0ee9920ec8,1,1
a0cede3d652030d1,1,1
edeabd9b3fb42548,1,1
4b43a665df6b7969,1,1
5b6b5e32a349779e,1,1
92898ef868cd2088,1,1
d6a756e641401157,1,1
69110d51998457db,1,1
b40471119846d733,1,1
c3e242d240e1d93a,1,1
79d9c8ba4b0697c1,1,1
fde559186dbbbdff,1,1
a7ff5841961b4583,1,1
8391933f4682a3db,1,1
58a34c79990b831a,1,1
f84e0346ad2cf39c,1,1
c81e356928315250,1,1
a269aa3d51839a27,1,1
1c25899b09994ad0,1,1
0375fc92bebaab55,1,1
3746b3d6ac243dee,1,1
3fda0388bb353335,1,1
51f80158601814e6,1,1
65c1eafb8389602b,1,1
3ae89b615f2be124,1,1
7bae7b24e634a5df,1,1
bbbc9e81a8feb6c3,1,1
76dda38cc7911086,1,1
ff785483ef38a828,1,1
77a43be2364bd3e5,1,1
bb00244494072c0a,1,1
bea014e379203a23,1,1
26197f450f59cbb9,1,1
d7da89b4990d2f31,1,1
c4b05a60e3dd45eb,1,1
46bce5ca40eb3cbb,1,1
5686394b700f8069,1,1
1b41c1c4b0caecbd,1,1
29360e3445d9a285,1,1
c725036022d31d72,1,1
15d5b4bba56f2067,1,1
8f8d6befb9d30972,1,1
c1121d8f492a0c02,1,1
cd148e19ae03a7f4,1,1
756081e7bbf6216e,1,1
9dc005c32edc5363,1,1
0e52ab1a2a267563,1,1
c5e29da2019122e6,1,1
8496b0e4f2b51ca3,1,1
5ca4c2d57fe23848,1,1
f8bd2f46a35b036c,1,1
645e072463b46a89,1,1
551f63ef890fd007,1,1
f3c730ce21e12f9f,1,1
19e12aeb6b3e3ee5,1,1
9ee173749ae60e37,1,1
2046ff4eff7ce140,1,1
aa5c9cd1c478297d,1,1
c79597cbfe3ef203,1,1
b80d6384f3286cdc,1,1
dd6936a9d6e08688,1,1
b8304ea9d1633bd5,1,1
11d4db034427e3c7,1,1
089e6f0cdf57c9f2,1,1
9cd11a0c1bae2607,1,1
e44646b90559703a,1,1
e7d570373680d485,1,1
482e30d12bb4d928,1,1
eaf423ffdce4f8cc,1,1
1932b692d2e475eb,1,1
24fd12fe11c7827b,1,1
582d8c6b198c73cb,1,1
eaae9fe4c963348b,1,1
033e9c81e0c8c432,1,1
121ca59cf723258d,1,1
16a36ae652a2b7cf,1,1
ee2f86281c8e5805,1,1
e9a8b8e30eb39588,1,1
6b951a8ea18c2770,1,1
8f0617fd08ac7819,1,1
f3d0c6b8f03e9b7c,1,1
200960b392c61f34,1,1
120107acc5c20ed9,1,1
26a741fa68da8e16,1,1
6e06210a08495ea2,1,1
08cb0ae8fe3f3d98,1,1
85837f913345d9ff,1,1
1feeb364bf3b0844,1,1
2b1263be1fc1aecc,1,1
b8f9be9d6f06b92e,1,1
46bc17903b7de21b,1,1
9351077e3e829c33,1,1
697081206f821101,1,1
ae18e9d432d982d7,1,1
53f1f39e11eb8f00,1,1
512eaff7387d2f23,1,1
3080b95d0f0357ce,1,1
34075f64c92a906f,1,1
27b7055818abd68c,1,1
877e54f1985fce21,1,1
7a0b1dd4b840991e,1,1
4ae40e0a759a8852,1,1
3dbd7e9d2535807a,1,1
34353378552dcaca,1,1
a17d6408ffb98139,1,1
c0f01591f49657b5,1,1
496e5051d9a8d782,1,1
9153357c1d572238,1,1
ba691d80ecae92df,1,1
3db2536cbd5fc6ea,1,1
94aca26c29f7a0bd,1,1
8e5f13408cdbc20b,1,1
383e37791c79f080,1,1
dc0cc83fe1c72fad,1,1
68002b61ebe0cdb0,1,1
ed59df8fba9be009,1,1
48be07af5f5e4188,1,1
725fb619a32eba6c,1,1
54ce1d82ea323820,1,1
acdf58df28dc505f,1,1
91fc6603b956ea8b,1,1
3cc305948c1f8a4e,1,1
8e97653cf1f04755,1,1
a70e42170910440a,1,1
c7a239a6e449f61a,1,1
50166f753d47cac6,1,1
d1e3f2d0c03f3b2f,1,1
af1f384985f5ac1a,1,1
ec13fcfebe109add,1,1
8ec4b3695eeb558d,1,1
7b4a5263d62ed212,1,1
a44d0b87bceaa9fc,1,1
c07862b0882b317b,1,1
d62aafd2125755c1,1,1
a2cd54783d963d94,1,1
e370a8acc9186321,1,1
76137846126fbf64,1,1
71860c30b3f56853,1,1
2408a6169b5ad1b0,1,1
1725c327ac70d15d,1,1
acf8e12f201e04fb,1,1
b89badea5a096cb6,1,1
14bb31881a92271e,1,1
aefa30ee87f23799,1,1
9c50f7df01823387,1,1
dcf06fa487ee6589,1,1
f018ae6ff4e3bc03,1,1
67700a6b1b45b9aa,1,1
2b08d82da337bdda,1,1
926b08e585d2faca,1,1
751eb03af6a64f48,1,1
613a10d6a70da6af,1,1
56c75adf9e04733e,1,1
0ccc9a0ead09ba9e,1,1
b556479dcac24586,1,1
c256156dc327255a,1,1
1829ec769291fb9a,1,1
756660ec39cf275a,1,1
2f85b9f5219235df,1,1
5d98d1e687f1f501,1,1
3f5bb7c5ffc5307e,1,1
c595cf358e638c2e,1,1
ece7781092024e5d,1,1
3c19e10b113dbe98,1,1
71e021313bc535b2,1,1
46abed1dee42746e,1,1
9a15fdaeaa070c91,1,1
b6c5f7255258fd84,1,1
46283a558d4d05f7,1,1
a225c7de46a1f302,1,1
23ccbd4a17afca98,1,1
733be2742862d4eb,1,1
92a137b5bc13dfa5,1,1
22c3fd817526601f,1,1
bf79430fd86d60d6,1,1
1b66420c625f66a1,1,1
8185f6e3ced4bf14,1,1
8880920e3099fbbc,1,1
d7d04334ece5f980,1,1
a3d98cdb97254fb0,1,1
8f8c0e856b2c94b0,1,1
18ac1b2fec428a63,1,1
e42fc90a1e7edc92,1,1
a04ab2cb86017a6e,1,1
7eda4918624235f4,1,1
9ade615b4724e01b,1,1
c34958d0d420127a,1,1
ed56f082116dcbd0,1,1
042d435734db39cb,1,1
7544883537b8c6be,1,1
746b3aeb2e955abf,1,1
9720e5e56334d1a3,1,1
cb495743602f1dc0,1,1
c7229aac73d5f9df,1,1
a3c730bd20ef1e31,1,1
fbc963c3de87d506,1,1
537fac9ee6d31e85,1,1
a34aba11f67109bd,1,1
ba8fc93b5f1d6058,1,1
0478a8d6b038c6ac,1,1
ca932151aef9315b,1,1
3c1f2ca817e03e7e,1,1
27aafc4eb33071b0,1,1
5d3a4816331d0adc,1,1
44dde209f85fd48a,1,1
4e62d36c7132bf7e,1,1
7046aecf2362710c,1,1
5d92f49c056ee888,1,1
8f6cc33c36b9ab3c,1,1
22f4df4716f01da9,1,1
14b82142bd070ee2,1,1
25b33aae03cf430c,1,1
8c9ced1b2f29b0be,1,1
cc6bd1028000c426,1,1
3c0e392575d9fad2,1,1
0580028751e0bd4e,1,1
9950e506c3f939ae,1,1
557fe5d52be05f53,1,1
769f437cdb1df714,1,1
5092cf84ad093a05,1,1
c27f95fd72a70d66,1,1
8763a5db008a36e4,1,1
9c3db54cf397f295,1,1
45761a815edf25cb,1,1
19b2f197f67c046a,1,1
3b0dfb766b2beaf4,1,1
0984c26029e44887,1,1
acc4291fb0b1473f,1,1
ae3239df77c543b5,1,1
d2b852e2d31b3ecc,1,1
3be939c02b25f522,1,1
5432ce81fe0fa9e8,1,1
4a1952077cd217d2,1,1
3aa6dc0db7498d96,1,1
01c0374a4f1180eb,1,1
f75ec618723370aa,1,1
6ed0122f6d69a7f0,1,1
ec9b2f8d6c88a666,1,1
d8492fcf5b6a3894,1,1
1756fa379911285c,1,1
60ef03a1714e2c6d,1,1
dd852a6da913a096,1,1
84ef69dc49e6eb19,1,1
f42828ccf3249763,1,1
4f2b34b18ce36b54,1,1
0d067daab4c8b762,1,1
aea4a7d1c0b48dac,1,1
f59af0aad89809e3,1,1
a74978fe34b3e363,1,1
25eb9145e95be68e,1,1
5651ee2f2a604a56,1,1
7169442b36a3e665,1,1
3d1d7c495de21972,1,1
d580b5a8931fe396,1,1
818bf6d487620b68,1,1
31187e91a98bda2e,1,1
22a9e847140651d7,1,1
9f6eff26c18fb1f9,1,1
07be4cc95b14921e,1,1
615be0e5166e6e7b,1,1
44114b78f9025209,1,1
8d16ec6a680201cb,1,1
6087921227bdcb2c,1,1
01885a6bbea2ce41,1,1
2527ff7942f27d97,1,1
bab69e3d276eeaac,1,1
bd06dfd235a96e0a,1,1
5b793d2833f6fc3d,1,1
a736069ae7c21ba2,1,1
1df78d22dece0198,1,1
9e3f96f64745a34c,1,1
6bb0ee3125c62579,1,1
3951e837de4362cf,1,1
e3c18e2c33367de8,1,1
b6141bb939911618,1,1
21f4a68dbf83eb41,1,1
f9a4cc9e7b1bff02,1,1
9bf54ff6ab7c3191,1,1
34546f0e216d4ad7,1,1
afbe15399c2edf6a,1,1
0473c69ae9adac9c,1,1
2416f05064cc2919,1,1
72dc56c4ffa07e90,1,1
c1743b03e8fe47ab,1,1
abbac330f15e44aa,1,1
ae5b8adb35ee7d65,1,1
aacf3dfb8ac53599,1,1
06aa9b7bb2e019b5,1,1
a64de15dd498c6a8,1,1
e290c1eaf21c86fb,1,1
abfe6f83dd4cd8b9,1,1
8f533a87b6033e8c,1,1
e8100de91730fc60,1,1
5a2175d056292486,1,1
9f18ea70a1ef3640,1,1
b0f11a65fbc54c44,1,1
217c600fa025eb41,1,1
df9f3649e9be1b11,1,1
3bed1868247706fb,1,1
2373e9ff457b6094,1,1
f4925023a48221f0,1,1
b457763289c84c6d,1,1
d8b609ac7ebed13d,1,1
7244ed732e426a86,1,1
db7088509704e2da,1,1
3c9da00e678fdc77,1,1
11eeb9a65d28c114,1,1
bb5e52e82987482e,1,1
3c7b85280272ec58,1,1
0c4f293f25396429,1,1
69161cfd03dfa96d,1,1
bc1f2ab9a773058a,1,1
cb2adffa16d4ac2e,1,1
38403408e916a292,1,1
0f59fc34fb658702,1,1
d4ab17a0882f254a,1,1
ebd6c43ceb36a10d,1,1
739011e2d552b77e,1,1
feb8eade076314ea,1,1
d05683cc7152bfa3,1,1
77dd2a485b8511ae,1,1
73024556cc7c56ad,1,1
4972aadcc5747734,1,1
494ac59a837c954d,1,1
a6a09d4f0f627dd4,1,1
c2de473881834391,1,1
3fc70245f52744e6,1,1
96a265494bfa88b2,1,1
2365333aff42e2a5,1,1
66db6190e3997fad,1,1
9defc8bef7d71fe5,1,1
b29973b1189f5875,1,1
a0809473e682c549,1,1
ff8d8f63cae14896,1,1
36da38cd8962560c,1,1
95390a4e0cd90ad3,1,1
a65d510ee512e961,1,1
a39a11c7d8424e8b,1,1
3e587f4754b85097,1,1
457d3e82b6f8fa43,1,1
5b91cc42cd3d1de6,1,1
e59569f3d89469d5,1,1
e2527f94796fcd98,1,1
fef142420a215b90,1,1
927ba8427ed9239c,1,1
3a7d0e421f18b8f2,1,1
0c5896991de60e7d,1,1
3762cfcc6eae8338,1,1
37c2b331e721a3a3,1,1
d8cc67e8cd15943a,1,1
c1d612ac8fb4a7da,1,1
38bdd9006d0604cb,1,1
28d582f7c234d7a0,1,1
ded575e525dba375,1,1
ae3c0ecda36ca1c5,1,1
db2798a33da85d72,1,1
7b860d9df18dd075,1,1
9f4187c7a5978293,1,1
3e7fc31d14af2fc3,1,1
330ea4bf092cfac1,1,1
4c28ec0f9770ec48,1,1
64275bbbb76c2bd4,1,1
c46cf2f192b426b7,1,1
f97471f87f4a5c3d,1,1
df598d401939c55e,1,1
6b5a21046088c1f0,1,1
26484136969d618e,1,1
7fa85f6511878c60,1,1
aaaeb31c5d366711,1,1
4d8689a66f8b7288,1,1
9d099c573451a629,1,1
adee55e221160f14,1,1
cfbf03448fce2608,1,1
42b63c1282241060,1,1
ffbc2db4225258dd,1,1
ecd964fba5746347,1,1
eaafeb21ed1232ae,1,1
89219438dce72af2,1,1
dbf5e0352a5b2491,1,1
a9f6dcf13d4e4d86,1,1
b1b431be0561b55d,1,1
793bb4d016ae0502,1,1
033124dddb5898ca,1,1
e6ee77cb979dcd55,1,1
c3217a440784311b,1,1
e045a8427dcc6307,1,1
4ebf8cf709227039,1,1
3d60c40e582e04f7,1,1
8ce403cbc85ca466,1,1
1bf30d8de132d308,1,1
728a187f4da09546,1,1
dd3ca7f2c5570511,1,1
8d44d391a317b9ee,1,1
16d11272f9cf2a60,1,1
7b252009d1eeafbb,1,1
6211bb3bdd2d636c,1,1
b5f97339ff0b2338,1,1
a5f5f4145e61c8a2,1,1
c9c6cbca24c75cb3,1,1
2d7cff8c7539d074,1,1
9f639f7fef5c7e2b,1,1
c46b2afd390ae657,1,1
84c96aa4d7475a8d,1,1
e24146fa747932c2,1,1
576c1d4d5c81a62e,1,1
aec34f784dbb96c3,1,1
833c80ae8e63de37,1,1
d906ad082d2657b8,1,1
025790901519726d,1,1
fbdf3175e6811c47,1,1
f55a27d5be9af3ee,1,1
fc90f69c57aabad5,1,1
e78aaa2b6126b743,1,1
5f0f50ddfaaaf172,1,1
c2a0696b7e2aa41b,1,1
e4fec9e0ae418450,1,1
3fbfd38c9e7d52d5,1,1
ef0345f6b5ee4573,1,1
51c927cecc4f1c38,1,1
53570f8e7f93c74b,1,1
1f8e7c797903318f,1,1
be121dec217158da,1,1
4d9aa436c6786ee6,1,1
483ec7f0d3405cdb,1,1
3e0eeb58546b0a3a,1,1
b1c2adb3cafd6241,1,1
355fd9646cf7fa73,1,1
7b6b88051eb69303,1,1
24ec645502a3ce42,1,1
e9260771eafa86c1,1,1
e9f9ab3e322df53d,1,1
c9f1a6522fc800d8,1,1
c02fa0334d0e3803,1,1
54ba2e498860ebb6,1,1
84c57160394806bc,1,1
b10ff19becdf2348,1,1
c52456eb361f6c1a,1,1
734ddbf7bc07e2d2,1,1
443e96b90a31b53f,1,1
4dc9485b2e729f46,1,1
84a32eaaea54de56,1,1
b45e4cb25ef05c27,1,1
02a1ac2c706d3306,1,1
aaeca1b0a068a3c9,1,1
6c7d096e1d16be21,1,1
09b9b1e6679db181,1,1
e7b8ad311a20f1d4,1,1
43c14589e734bd81,1,1
a226e033b70d552d,1,1
66c36af261264d46,1,1
cc92babafa018e3d,1,1
a9d462623f520774,1,1
04cacb2269b13a80,1,1
7d14fe3f1b10a28b,1,1
d3f8a7b8dd34ef10,1,1
34ac8bdba6c5b342,1,1
694aa99228932d5e,1,1
20087065d1e18579,1,1
ba8ea4c4f01b0f14,1,1
dd88f376ebc49f9a,1,1
5f80772132a1a545,1,1
4d49a76ac3358754,1,1
9b76d011011e263e,1,1
d7e5b8d57820bec0,1,1
b8ee5ef0cb540de8,1,1
dffe801b93a71c57,1,1
d1ad0a6d192eaac6,1,1
a52af853448abd3c,1,1
d8a998534f45cd53,1,1
540ee27b831addf7,1,1
bce597abd5c7434e,1,1
22ba27c441aade7c,1,1
006774d59329b7bd,1,1
1f62fbf4c8564612,1,1
cb2eba43fa6620ea,1,1
c714ea7fa7a6021c,1,1
4961c8030cefd385,1,1
271a9cfdcc72460d,1,1
290a507a5d1a2fe6,1,1
8ac5241aeb8b8346,1,1
6529a467f256647f,1,1
d7f21e8044f3cd21,1,1
cd631564b47beac5,1,1
24761830373523d1,1,1
926215ae61b238ac,1,1
fc72d7516dccb9ab,1,1
8befc815fee56d91,1,1
b51f54f626d86750,1,1
e7581e563e8fcc3d,1,1
cafb4122791cd92c,1,1
a9103501f87b1b90,1,1
c0af85d6b17fcd48,1,1
8a449c87c7d71cb7,1,1
3b9b75edfb7a641c,1,1
37841f186ef765f6,1,1
d155cbebe80e1bba,1,1
0ba306800677221b,1,1
0b463a6fa3e34c3f,1,1
7fbb228a62bb0061,1,1
f5a959b086c13df5,1,1
56f0a4ac451f5f1d,1,1
8865aa2f653f1aca,1,1
f0715db6f07a5eac,1,1
8d3345d17b225393,1,1
e5da36931d2995aa,1,1
58eec598a5cb642f,1,1
c17afdd7682c2ad4,1,1
cc33755565512bff,1,1
67f3fdb8302f31aa,1,1
c71813ecf452f32a,1,1
becb51e5354c40cf,1,1
234239e3803386b2,1,1
efb192139b9bc1a2,1,1
30a2d66568ac0104,1,1
2632bce7bd397ced,1,1
dbe143814c2a3c70,1,1
03215432dcc3378b,1,1
0c5a912e6830c660,1,1
3e3ea13ca8f01bd4,1,1
de8cf56beb4dc68e,1,1
ac0bafa618f9aed6,1,1
a8e570b9107b39ae,1,1
2f98fad790677994,1,1
4eceb12bfa18c8e4,1,1
c55e679e91d2bfc3,1,1
20d0cf6c35c32b26,1,1
77996cf312e1a555,1,1
135bd031ef8bc766,1,1
ab4b2e98e8f47d36,1,1
833a47bd0d768730,1,1
8cdbf38e4ef0e23a,1,1
49690cb1dfcd6fd1,1,1
86a44faf49e11af0,1,1
b9d1f90e2fc44a46,1,1
f1c9f4149bb40ffc,1,1
e6754adfc97ce6c1,1,1
1a27bd9792ea6ed2,1,1
42726df85957d0dd,1,1
e350c3eff871a8f2,1,1
45337530c2348bce,1,1
238b771e9f1e8724,1,1
95a97db987c39016,1,1
83cd290e7728f946,1,1
6cfe59664fe9dac8,1,1
72d297e7861e2481,1,1
4636aede6bf042ef,1,1
bbd52eb3147055c7,1,1
0d87a607c7f4f89a,1,1
68ef2d542230342e,1,1
09914ace666e9c1f,1,1
cca4a83a43e2fd4b,1,1
b3e2f44c1a33c823,1,1
cea464f18b21d3a8,1,1
6ddf861be8a02a8d,1,1
7b83bc92fd476312,1,1
b523a968d131982d,1,1
12775c83a94c2b0b,1,1
5a70ae816d900930,1,1
16f13d1452178e4b,1,1
20fa20c5151eb406,1,1
ba2050ba3f358124,1,1
6056a8cc285ce6fa,1,1
8d6597b70a62463e,1,1
e704b1696e830ff6,1,1
1cb26b6e585a5769,1,1
f5810ec68e3f8a46,1,1
67df9fe7a2f2aaaf,1,1
8b5d93a66112567c,1,1
cb8e64199eee69b9,1,1
c0a3a5a5a1456920,1,1
f22edec7f3141bae,1,1
c2bc024807004f22,1,1
64cc1207e5645f8a,1,1
18e090e24a26730c,1,1
dfbeccec86381a33,1,1
ca30ffce9d4c5398,1,1
384b9dee83f32efd,1,1
9d9fe57824d9cad1,1,1
3b1287e607c2418e,1,1
b5209b654e4f93d9,1,1
5c54d04ea1d64bad,1,1
349e04802525bd8d,1,1
8c247d1e24755955,1,1
48187b22c4af0a30,1,1
6e62648b612d4763,1,1
577b6c01ad26cd26,1,1
0f1d423e72d5192a,1,1
91574089c178086c,1,1
43e163c59343d32d,1,1
885f3c5ebfbb4935,1,1
e55dcbf81e169874,1,1
71742442f43d4baf,1,1
33861f82dc7da483,1,1
b5483a6b15827d9a,1,1
a1fe35cd10ff82ff,1,1
7538ceddfee7113b,1,1
d58ec2db6f594f9c,1,1
4d13ec1372932e12,1,1
3f544b01be4df177,1,1
647c8c608d46b76f,1,1
f15dd669dcf659be,1,1
f3e6737d9676b8a7,1,1
be1726e500533eeb,1,1
29ecf1fcaa855bbb,1,1
d0b6beccdedf5222,1,1
1279a0142e178642,1,1
7400871fb600cbfd,1,1
c455a8a5ac7d3f3b,1,1
2b1338a5648423c8,1,1
52f3f7e0b27fb753,1,1
bdb5a329710e67fc,1,1
9fcd5e40179fda40,1,1
3390943142787669,1,1
5ae5c5c936585f7f,1,1
2375e22b8e4ac352,1,1
8548330ebdaf4f19,1,1
788f11e67912af1f,1,1
42cc41517e780111,1,1
6d8a7ffb8c56f460,1,1
509c5f1b2a04b6e8,1,1
982a1d3494448adc,1,1
77721426c9500f18,1,1
35f10985f02e8410,1,1
017527bf2c064b3e,1,1
d53efc6f53d62a54,1,1
385de7ca8bb09cdf,1,1
bcff572f72590db8,1,1
84eab63c33f45bde,1,1
db067ddfbdf91bec,1,1
e85616a9939cf289,1,1
b86bf32110384b88,1,1
c01312749191d614,1,1
3cf4b1405c0ea83d,1,1
a6ea4750b045e8c4,1,1
b450460ee8aaedbf,1,1
89965c3612f9c658,1,1
91604f361ffad491,1,1
e44b789a55a34a7c,1,1
24319497c564babc,1,1
0f9776a0c076b388,1,1
60667707644cc246,1,1
cf4a9ab2660b877b,1,1
8eb9f0b011476bca,1,1
959c6e4046d90474,1,1
e760d11f09b749e6,1,1
b1ee32984e7e517c,1,1
6ef02982238f6753,1,1
db937440cb208c9a,1,1
c60c58028270a530,1,1
e88321c89a619419,1,1
63a9840828536161,1,1
5e02e06be5c4ed9e,1,1
13f3bdf0ea40b876,1,1
ef027bb9381f373a,1,1
7397ba9d8bb1e2c9,1,1
dc10da4423f7f6ed,1,1
9fb52528ac76735b,1,1
0e350ee264744410,1,1
e4ab4372e81bef55,1,1
4bc74963b15cf3b2,1,1
1e0808217e50246a,1,1
e25265788ac89218,1,1
400b3e850514aa50,1,1
3ee2805e6a861e1a,1,1
7cd96997b71ab809,1,1
bd783a00947fad17,1,1
ff8c2768cfd14a5a,1,1
92c258b88b462b42,1,1
a2ea41e2861f58e1,1,1
b1130d6f24f523b7,1,1
42569c72aa31f97b,1,1
fd8fb427d928161c,1,1
a8eb9a2b8fd5e2e9,1,1
91987c85f38dd530,1,1
46d2578f48a7bd63,1,1
e9afd5d5f34a5f8a,1,1
0a4243fb5fa52905,1,1
9d2eef2fc766a005,1,1
0125f95ac41f6cea,1,1
11571a06e6a609f0,1,1
392a1697143d4c50,1,1
47241f6f03d695b1,1,1
5dcd8f4735db8ad8,1,1
1c08d6b44aa5ac7b,1,1
4803b3b4908722b9,1,1
a4245c5cb5e34a43,1,1
a83c94a7eda812d5,1,1
74055ac51556c389,1,1
5008d5443ef4b274,1,1
745b16f5f6019258,1,1
ebdcb6b73e727bdc,1,1
cdb9be0e44ec35ab,1,1
330627ea32317a2f,1,1
da2293d5405aac5c,1,1
3610407f43fcf594,1,1
a9f8a1f7fbe84f98,1,1
83280a7ad6159c3d,1,1
2ccd20b195dce3a2,1,1
ca3219d436c61a54,1,1
dbd807567564ba6f,1,1
5f5f838f5de0dcf4,1,1
4f8b9c2c6b81fcbf,1,1
759e1ca99931f4b2,1,1
673a703ac12239d8,1,1
2c694ec15ab0b879,1,1
50a6c885716b02df,1,1
c17c8aa45f26f0fe,1,1
5ccbb6988a51008c,1,1
